Country Name,Country Code,Region,Year,LifeExpectancy
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2008,77.18904878048781
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2008,59.708
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2008,73.563
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2009,64.206
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2009,77.43336585365854
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2009,60.248
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2009,73.707
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2010,64.378
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2010,77.72621951219513
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2010,60.702
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2010,73.797
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2011,64.659
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2011,78.05224390243902
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2011,61.25
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2011,73.929
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2012,64.883
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2012,78.39502439024392
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2012,61.735
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2012,74.087
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2013,65.129
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2013,78.7418048780488
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2013,62.188
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2013,74.282
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2014,65.374
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2014,79.08034146341464
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2014,62.26
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2014,74.606
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2015,65.641
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2015,79.37656097560976
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2015,62.27
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2015,75.06
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2016,65.943
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2016,79.67758536585367
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2016,62.646
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2016,75.55
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2017,66.223
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2017,79.91607317073172
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2017,62.406
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2017,76.071
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2018,66.481
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2018,80.10636585365855
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2018,62.443
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2018,76.491
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2019,66.729
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2019,81.96975609756099
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2019,62.941
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2019,76.865
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2020,65.701
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2020,78.7609756097561
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2020,61.454
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2020,75.583
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2021,65.773
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2021,78.73658536585367
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2021,60.417
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2021,74.204
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2022,67.417
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2022,80.58780487804879
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2022,65.617
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2022,77.088
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2023,67.649
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2023,83.1878048780488
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2023,66.035
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2023,77.814
Bermuda,BMU,North America,1960,66.482
Bermuda,BMU,North America,1961,67.528
Bermuda,BMU,North America,1962,67.884
Bermuda,BMU,North America,1963,67.689
Bermuda,BMU,North America,1964,67.5
Bermuda,BMU,North America,1965,67.582
Bermuda,BMU,North America,1966,67.718
Bermuda,BMU,North America,1967,67.792
Bermuda,BMU,North America,1968,67.898
Bermuda,BMU,North America,1969,68.088
Bermuda,BMU,North America,1970,68.404
Bermuda,BMU,North America,1971,68.98
Bermuda,BMU,North America,1972,69.643
Bermuda,BMU,North America,1973,70.374
Bermuda,BMU,North America,1974,70.864
Bermuda,BMU,North America,1975,71.171
Bermuda,BMU,North America,1976,71.331
Bermuda,BMU,North America,1977,71.616
Bermuda,BMU,North America,1978,71.968
Bermuda,BMU,North America,1979,72.402
Bermuda,BMU,North America,1980,72.666
Bermuda,BMU,North America,1981,72.892
Bermuda,BMU,North America,1982,73.041
Bermuda,BMU,North America,1983,73.24
Bermuda,BMU,North America,1984,73.365
Bermuda,BMU,North America,1985,73.373
Bermuda,BMU,North America,1986,73.368
Bermuda,BMU,North America,1987,73.454
Bermuda,BMU,North America,1988,73.555
Bermuda,BMU,North America,1989,73.733
Bermuda,BMU,North America,1990,73.952
Bermuda,BMU,North America,1991,74.204
Bermuda,BMU,North America,1992,74.446
Bermuda,BMU,North America,1993,74.766
Bermuda,BMU,North America,1994,75.276
Bermuda,BMU,North America,1995,75.92
Bermuda,BMU,North America,1996,76.52
Bermuda,BMU,North America,1997,76.972
Bermuda,BMU,North America,1998,77.389
Bermuda,BMU,North America,1999,77.854
Bermuda,BMU,North America,2000,78.251
Bermuda,BMU,North America,2001,78.637
Bermuda,BMU,North America,2002,78.841
Bermuda,BMU,North America,2003,78.715
Bermuda,BMU,North America,2004,78.898
Bermuda,BMU,North America,2005,78.874
Bermuda,BMU,North America,2006,78.87
Bermuda,BMU,North America,2007,79.006
Bermuda,BMU,North America,2008,79.101
Bermuda,BMU,North America,2009,79.229
Bermuda,BMU,North America,2010,79.414
Bermuda,BMU,North America,2011,79.651
Bermuda,BMU,North America,2012,79.847
Bermuda,BMU,North America,2013,80.016
Bermuda,BMU,North America,2014,80.199
Bermuda,BMU,North America,2015,80.338
Bermuda,BMU,North America,2016,80.476
Bermuda,BMU,North America,2017,80.686
Bermuda,BMU,North America,2018,80.986
Bermuda,BMU,North America,2019,81.251
Bermuda,BMU,North America,2020,81.456
Bermuda,BMU,North America,2021,81.745
Bermuda,BMU,North America,2022,82.062
Bermuda,BMU,North America,2023,82.309
Bangladesh,BGD,South Asia,1960,43.98
Bangladesh,BGD,South Asia,1961,44.887
Bangladesh,BGD,South Asia,1962,45.765
Bangladesh,BGD,South Asia,1963,45.722
Bangladesh,BGD,South Asia,1964,46.752
Bangladesh,BGD,South Asia,1965,46.046
Bangladesh,BGD,South Asia,1966,47.644
Bangladesh,BGD,South Asia,1967,48.066
Bangladesh,BGD,South Asia,1968,48.4
Bangladesh,BGD,South Asia,1969,48.686
Bangladesh,BGD,South Asia,1970,42.667
Bangladesh,BGD,South Asia,1971,26.522
Bangladesh,BGD,South Asia,1972,49.647
Bangladesh,BGD,South Asia,1973,49.914
Bangladesh,BGD,South Asia,1974,49.589
Bangladesh,BGD,South Asia,1975,50.627
Bangladesh,BGD,South Asia,1976,50.951
Bangladesh,BGD,South Asia,1977,51.265
Bangladesh,BGD,South Asia,1978,51.596
Bangladesh,BGD,South Asia,1979,51.959
Bangladesh,BGD,South Asia,1980,52.278
Bangladesh,BGD,South Asia,1981,52.638
Bangladesh,BGD,South Asia,1982,53.012
Bangladesh,BGD,South Asia,1983,53.441
Bangladesh,BGD,South Asia,1984,53.826
Bangladesh,BGD,South Asia,1985,53.937
Bangladesh,BGD,South Asia,1986,54.592
Bangladesh,BGD,South Asia,1987,54.899
Bangladesh,BGD,South Asia,1988,55.174
Bangladesh,BGD,South Asia,1989,55.514
Bangladesh,BGD,South Asia,1990,55.822
Bangladesh,BGD,South Asia,1991,53.781
Bangladesh,BGD,South Asia,1992,56.592
Bangladesh,BGD,South Asia,1993,57.073
Bangladesh,BGD,South Asia,1994,57.64
Bangladesh,BGD,South Asia,1995,58.244
Bangladesh,BGD,South Asia,1996,58.94
Bangladesh,BGD,South Asia,1997,59.671
Bangladesh,BGD,South Asia,1998,60.429
Bangladesh,BGD,South Asia,1999,61.244
Bangladesh,BGD,South Asia,2000,62.049
Bangladesh,BGD,South Asia,2001,62.836
Bangladesh,BGD,South Asia,2002,63.591
Bangladesh,BGD,South Asia,2003,64.288
Bangladesh,BGD,South Asia,2004,64.912
Bangladesh,BGD,South Asia,2005,65.509
Bangladesh,BGD,South Asia,2006,66.048
Bangladesh,BGD,South Asia,2007,66.458
Bangladesh,BGD,South Asia,2008,67.047
Bangladesh,BGD,South Asia,2009,67.527
Bangladesh,BGD,South Asia,2010,68.009
Bangladesh,BGD,South Asia,2011,68.499
Bangladesh,BGD,South Asia,2012,68.989
Bangladesh,BGD,South Asia,2013,69.487
Bangladesh,BGD,South Asia,2014,70.016
Bangladesh,BGD,South Asia,2015,70.543
Bangladesh,BGD,South Asia,2016,71.075
Bangladesh,BGD,South Asia,2017,71.606
Bangladesh,BGD,South Asia,2018,72.122
Bangladesh,BGD,South Asia,2019,72.625
Bangladesh,BGD,South Asia,2020,71.421
Bangladesh,BGD,South Asia,2021,71.103
Bangladesh,BGD,South Asia,2022,74.265
Bangladesh,BGD,South Asia,2023,74.672
Mali,MLI,Sub-Saharan Africa,1960,30.459
South Africa,ZAF,Sub-Saharan Africa,1960,52.575
Malawi,MWI,Sub-Saharan Africa,1960,34.986
Tanzania,TZA,Sub-Saharan Africa,1960,42.596
Liberia,LBR,Sub-Saharan Africa,1960,38.073
Seychelles,SYC,Sub-Saharan Africa,1960,60.53143902439025
Cote d'Ivoire,CIV,Sub-Saharan Africa,1960,37.244
Ghana,GHA,Sub-Saharan Africa,1960,46.942
Burundi,BDI,Sub-Saharan Africa,1960,43.262
Mali,MLI,Sub-Saharan Africa,1961,30.637
South Africa,ZAF,Sub-Saharan Africa,1961,53.067
Malawi,MWI,Sub-Saharan Africa,1961,35.23
Tanzania,TZA,Sub-Saharan Africa,1961,42.841
Liberia,LBR,Sub-Saharan Africa,1961,38.104
Seychelles,SYC,Sub-Saharan Africa,1961,60.606121951219514
Cote d'Ivoire,CIV,Sub-Saharan Africa,1961,37.923
Ghana,GHA,Sub-Saharan Africa,1961,47.127
Burundi,BDI,Sub-Saharan Africa,1961,43.364
Mali,MLI,Sub-Saharan Africa,1962,30.833
South Africa,ZAF,Sub-Saharan Africa,1962,53.566
Malawi,MWI,Sub-Saharan Africa,1962,35.449
Tanzania,TZA,Sub-Saharan Africa,1962,43.215
Liberia,LBR,Sub-Saharan Africa,1962,38.167
Seychelles,SYC,Sub-Saharan Africa,1962,60.68829268292683
Cote d'Ivoire,CIV,Sub-Saharan Africa,1962,38.62
Ghana,GHA,Sub-Saharan Africa,1962,47.335
Burundi,BDI,Sub-Saharan Africa,1962,43.492
Mali,MLI,Sub-Saharan Africa,1963,31.02
South Africa,ZAF,Sub-Saharan Africa,1963,53.895
Malawi,MWI,Sub-Saharan Africa,1963,35.643
Tanzania,TZA,Sub-Saharan Africa,1963,43.616
Liberia,LBR,Sub-Saharan Africa,1963,38.309
Seychelles,SYC,Sub-Saharan Africa,1963,60.93675609756098
Cote d'Ivoire,CIV,Sub-Saharan Africa,1963,39.315
Ghana,GHA,Sub-Saharan Africa,1963,47.476
Burundi,BDI,Sub-Saharan Africa,1963,43.559
Mali,MLI,Sub-Saharan Africa,1964,31.231
South Africa,ZAF,Sub-Saharan Africa,1964,54.215
Malawi,MWI,Sub-Saharan Africa,1964,35.681
Tanzania,TZA,Sub-Saharan Africa,1964,44.075
Liberia,LBR,Sub-Saharan Africa,1964,38.451
Seychelles,SYC,Sub-Saharan Africa,1964,61.19641463414635
Cote d'Ivoire,CIV,Sub-Saharan Africa,1964,39.966
Ghana,GHA,Sub-Saharan Africa,1964,47.637
Burundi,BDI,Sub-Saharan Africa,1964,43.601
Mali,MLI,Sub-Saharan Africa,1965,31.529
South Africa,ZAF,Sub-Saharan Africa,1965,54.427
Malawi,MWI,Sub-Saharan Africa,1965,35.74
Tanzania,TZA,Sub-Saharan Africa,1965,44.542
Liberia,LBR,Sub-Saharan Africa,1965,38.693
Seychelles,SYC,Sub-Saharan Africa,1965,61.49509756097562
Cote d'Ivoire,CIV,Sub-Saharan Africa,1965,40.643
Ghana,GHA,Sub-Saharan Africa,1965,47.689
Burundi,BDI,Sub-Saharan Africa,1965,41.844
Mali,MLI,Sub-Saharan Africa,1966,31.792
South Africa,ZAF,Sub-Saharan Africa,1966,54.731
Malawi,MWI,Sub-Saharan Africa,1966,35.831
Tanzania,TZA,Sub-Saharan Africa,1966,44.941
Liberia,LBR,Sub-Saharan Africa,1966,38.955
Seychelles,SYC,Sub-Saharan Africa,1966,61.727
Cote d'Ivoire,CIV,Sub-Saharan Africa,1966,41.297
Ghana,GHA,Sub-Saharan Africa,1966,47.708
Burundi,BDI,Sub-Saharan Africa,1966,43.529
Mali,MLI,Sub-Saharan Africa,1967,32.197
South Africa,ZAF,Sub-Saharan Africa,1967,54.955
Malawi,MWI,Sub-Saharan Africa,1967,35.941
Tanzania,TZA,Sub-Saharan Africa,1967,45.163
Liberia,LBR,Sub-Saharan Africa,1967,39.262
Seychelles,SYC,Sub-Saharan Africa,1967,62.10346341463416
Cote d'Ivoire,CIV,Sub-Saharan Africa,1967,41.959
Ghana,GHA,Sub-Saharan Africa,1967,47.734
Burundi,BDI,Sub-Saharan Africa,1967,43.332
Mali,MLI,Sub-Saharan Africa,1968,32.568
South Africa,ZAF,Sub-Saharan Africa,1968,55.191
Malawi,MWI,Sub-Saharan Africa,1968,36.085
Tanzania,TZA,Sub-Saharan Africa,1968,45.626
Liberia,LBR,Sub-Saharan Africa,1968,39.588
Seychelles,SYC,Sub-Saharan Africa,1968,62.6659512195122
Cote d'Ivoire,CIV,Sub-Saharan Africa,1968,42.648
Ghana,GHA,Sub-Saharan Africa,1968,47.758
Burundi,BDI,Sub-Saharan Africa,1968,43.405
Mali,MLI,Sub-Saharan Africa,1969,32.871
South Africa,ZAF,Sub-Saharan Africa,1969,55.44
Malawi,MWI,Sub-Saharan Africa,1969,36.301
Tanzania,TZA,Sub-Saharan Africa,1969,46.043
Liberia,LBR,Sub-Saharan Africa,1969,39.991
Seychelles,SYC,Sub-Saharan Africa,1969,63.281121951219525
Cote d'Ivoire,CIV,Sub-Saharan Africa,1969,43.345
Ghana,GHA,Sub-Saharan Africa,1969,47.895
Burundi,BDI,Sub-Saharan Africa,1969,43.0
Mali,MLI,Sub-Saharan Africa,1970,33.396
South Africa,ZAF,Sub-Saharan Africa,1970,55.681
Malawi,MWI,Sub-Saharan Africa,1970,36.638
Tanzania,TZA,Sub-Saharan Africa,1970,46.495
Liberia,LBR,Sub-Saharan Africa,1970,40.359
Seychelles,SYC,Sub-Saharan Africa,1970,63.99224390243903
Cote d'Ivoire,CIV,Sub-Saharan Africa,1970,44.045
Ghana,GHA,Sub-Saharan Africa,1970,47.888
Burundi,BDI,Sub-Saharan Africa,1970,43.225
Mali,MLI,Sub-Saharan Africa,1971,33.804
South Africa,ZAF,Sub-Saharan Africa,1971,56.02
Malawi,MWI,Sub-Saharan Africa,1971,37.095
Tanzania,TZA,Sub-Saharan Africa,1971,46.972
Liberia,LBR,Sub-Saharan Africa,1971,40.72
Seychelles,SYC,Sub-Saharan Africa,1971,64.65860975609756
Cote d'Ivoire,CIV,Sub-Saharan Africa,1971,44.783
Ghana,GHA,Sub-Saharan Africa,1971,47.949
Burundi,BDI,Sub-Saharan Africa,1971,43.172
Mali,MLI,Sub-Saharan Africa,1972,34.507
South Africa,ZAF,Sub-Saharan Africa,1972,56.377
Malawi,MWI,Sub-Saharan Africa,1972,37.608
Tanzania,TZA,Sub-Saharan Africa,1972,47.436
Liberia,LBR,Sub-Saharan Africa,1972,41.199
Seychelles,SYC,Sub-Saharan Africa,1972,65.37039024390245
Cote d'Ivoire,CIV,Sub-Saharan Africa,1972,45.575
Ghana,GHA,Sub-Saharan Africa,1972,48.274
Burundi,BDI,Sub-Saharan Africa,1972,25.777
Mali,MLI,Sub-Saharan Africa,1973,35.087
South Africa,ZAF,Sub-Saharan Africa,1973,56.72
Malawi,MWI,Sub-Saharan Africa,1973,38.355
Tanzania,TZA,Sub-Saharan Africa,1973,47.912
Liberia,LBR,Sub-Saharan Africa,1973,41.619
Seychelles,SYC,Sub-Saharan Africa,1973,65.9660487804878
Cote d'Ivoire,CIV,Sub-Saharan Africa,1973,46.372
Ghana,GHA,Sub-Saharan Africa,1973,48.577
Burundi,BDI,Sub-Saharan Africa,1973,37.409
Mali,MLI,Sub-Saharan Africa,1974,35.749
South Africa,ZAF,Sub-Saharan Africa,1974,57.11
Malawi,MWI,Sub-Saharan Africa,1974,39.197
Tanzania,TZA,Sub-Saharan Africa,1974,48.422
Liberia,LBR,Sub-Saharan Africa,1974,42.063
Seychelles,SYC,Sub-Saharan Africa,1974,66.48287804878049
Cote d'Ivoire,CIV,Sub-Saharan Africa,1974,47.207
Ghana,GHA,Sub-Saharan Africa,1974,48.918
Burundi,BDI,Sub-Saharan Africa,1974,43.337
Mali,MLI,Sub-Saharan Africa,1975,36.484
South Africa,ZAF,Sub-Saharan Africa,1975,57.591
Malawi,MWI,Sub-Saharan Africa,1975,40.079
Tanzania,TZA,Sub-Saharan Africa,1975,48.922
Liberia,LBR,Sub-Saharan Africa,1975,42.463
Seychelles,SYC,Sub-Saharan Africa,1975,66.91321951219513
Cote d'Ivoire,CIV,Sub-Saharan Africa,1975,48.03
Ghana,GHA,Sub-Saharan Africa,1975,49.323
Burundi,BDI,Sub-Saharan Africa,1975,43.445
Mali,MLI,Sub-Saharan Africa,1976,37.204
South Africa,ZAF,Sub-Saharan Africa,1976,58.0
Malawi,MWI,Sub-Saharan Africa,1976,41.022
Tanzania,TZA,Sub-Saharan Africa,1976,49.459
Liberia,LBR,Sub-Saharan Africa,1976,42.851
Seychelles,SYC,Sub-Saharan Africa,1976,67.29670731707317
Cote d'Ivoire,CIV,Sub-Saharan Africa,1976,48.863
Ghana,GHA,Sub-Saharan Africa,1976,49.732
Burundi,BDI,Sub-Saharan Africa,1976,43.691
Mali,MLI,Sub-Saharan Africa,1977,37.986
South Africa,ZAF,Sub-Saharan Africa,1977,58.48
Malawi,MWI,Sub-Saharan Africa,1977,41.979
Tanzania,TZA,Sub-Saharan Africa,1977,49.969
Liberia,LBR,Sub-Saharan Africa,1977,43.22
Seychelles,SYC,Sub-Saharan Africa,1977,67.67521951219514
Cote d'Ivoire,CIV,Sub-Saharan Africa,1977,49.624
Ghana,GHA,Sub-Saharan Africa,1977,50.079
Burundi,BDI,Sub-Saharan Africa,1977,43.97
Mali,MLI,Sub-Saharan Africa,1978,38.761
South Africa,ZAF,Sub-Saharan Africa,1978,58.991
Malawi,MWI,Sub-Saharan Africa,1978,43.002
Tanzania,TZA,Sub-Saharan Africa,1978,50.351
Liberia,LBR,Sub-Saharan Africa,1978,43.567
Seychelles,SYC,Sub-Saharan Africa,1978,68.03207317073172
Cote d'Ivoire,CIV,Sub-Saharan Africa,1978,50.361
Ghana,GHA,Sub-Saharan Africa,1978,50.461
Burundi,BDI,Sub-Saharan Africa,1978,44.404
Mali,MLI,Sub-Saharan Africa,1979,39.506
South Africa,ZAF,Sub-Saharan Africa,1979,59.472
Malawi,MWI,Sub-Saharan Africa,1979,43.703
Tanzania,TZA,Sub-Saharan Africa,1979,50.791
Liberia,LBR,Sub-Saharan Africa,1979,43.89
Seychelles,SYC,Sub-Saharan Africa,1979,68.34458536585367
Cote d'Ivoire,CIV,Sub-Saharan Africa,1979,50.983
Ghana,GHA,Sub-Saharan Africa,1979,50.787
Burundi,BDI,Sub-Saharan Africa,1979,45.038
Mali,MLI,Sub-Saharan Africa,1980,40.266
South Africa,ZAF,Sub-Saharan Africa,1980,59.961
Malawi,MWI,Sub-Saharan Africa,1980,44.331
Tanzania,TZA,Sub-Saharan Africa,1980,51.272
Liberia,LBR,Sub-Saharan Africa,1980,44.088
Seychelles,SYC,Sub-Saharan Africa,1980,69.59756097560977
Cote d'Ivoire,CIV,Sub-Saharan Africa,1980,51.437
Ghana,GHA,Sub-Saharan Africa,1980,51.059
Burundi,BDI,Sub-Saharan Africa,1980,45.731
Mali,MLI,Sub-Saharan Africa,1981,40.984
South Africa,ZAF,Sub-Saharan Africa,1981,60.445
Malawi,MWI,Sub-Saharan Africa,1981,44.72
Tanzania,TZA,Sub-Saharan Africa,1981,51.703
Liberia,LBR,Sub-Saharan Africa,1981,44.344
Seychelles,SYC,Sub-Saharan Africa,1981,70.18780487804878
Cote d'Ivoire,CIV,Sub-Saharan Africa,1981,51.791
Ghana,GHA,Sub-Saharan Africa,1981,51.313
Burundi,BDI,Sub-Saharan Africa,1981,46.412
Mali,MLI,Sub-Saharan Africa,1982,41.804
South Africa,ZAF,Sub-Saharan Africa,1982,60.936
Malawi,MWI,Sub-Saharan Africa,1982,44.84
Tanzania,TZA,Sub-Saharan Africa,1982,51.99
Liberia,LBR,Sub-Saharan Africa,1982,44.447
Seychelles,SYC,Sub-Saharan Africa,1982,69.32439024390244
Cote d'Ivoire,CIV,Sub-Saharan Africa,1982,52.09
Ghana,GHA,Sub-Saharan Africa,1982,51.425
Burundi,BDI,Sub-Saharan Africa,1982,47.012
Mali,MLI,Sub-Saharan Africa,1983,42.748
South Africa,ZAF,Sub-Saharan Africa,1983,61.393
Malawi,MWI,Sub-Saharan Africa,1983,44.974
Tanzania,TZA,Sub-Saharan Africa,1983,52.178
Liberia,LBR,Sub-Saharan Africa,1983,44.576
Seychelles,SYC,Sub-Saharan Africa,1983,70.3829268292683
Cote d'Ivoire,CIV,Sub-Saharan Africa,1983,52.352
Ghana,GHA,Sub-Saharan Africa,1983,51.78
Burundi,BDI,Sub-Saharan Africa,1983,47.433
Mali,MLI,Sub-Saharan Africa,1984,43.396
South Africa,ZAF,Sub-Saharan Africa,1984,61.837
Malawi,MWI,Sub-Saharan Africa,1984,44.807
Tanzania,TZA,Sub-Saharan Africa,1984,52.151
Liberia,LBR,Sub-Saharan Africa,1984,44.683
Seychelles,SYC,Sub-Saharan Africa,1984,69.55365853658536
Cote d'Ivoire,CIV,Sub-Saharan Africa,1984,52.648
Ghana,GHA,Sub-Saharan Africa,1984,52.232
Burundi,BDI,Sub-Saharan Africa,1984,47.687
Mali,MLI,Sub-Saharan Africa,1985,43.921
South Africa,ZAF,Sub-Saharan Africa,1985,62.195
Malawi,MWI,Sub-Saharan Africa,1985,44.568
Tanzania,TZA,Sub-Saharan Africa,1985,52.184
Liberia,LBR,Sub-Saharan Africa,1985,44.026
Seychelles,SYC,Sub-Saharan Africa,1985,69.69756097560976
Cote d'Ivoire,CIV,Sub-Saharan Africa,1985,52.861
Ghana,GHA,Sub-Saharan Africa,1985,52.732
Burundi,BDI,Sub-Saharan Africa,1985,47.662
Mali,MLI,Sub-Saharan Africa,1986,44.62
South Africa,ZAF,Sub-Saharan Africa,1986,62.421
Malawi,MWI,Sub-Saharan Africa,1986,44.298
Tanzania,TZA,Sub-Saharan Africa,1986,52.207
Liberia,LBR,Sub-Saharan Africa,1986,44.494
Seychelles,SYC,Sub-Saharan Africa,1986,68.65609756097562
Cote d'Ivoire,CIV,Sub-Saharan Africa,1986,53.009
Ghana,GHA,Sub-Saharan Africa,1986,53.276
Burundi,BDI,Sub-Saharan Africa,1986,47.402
Mali,MLI,Sub-Saharan Africa,1987,45.228
South Africa,ZAF,Sub-Saharan Africa,1987,62.694
Malawi,MWI,Sub-Saharan Africa,1987,43.902
Tanzania,TZA,Sub-Saharan Africa,1987,52.182
Liberia,LBR,Sub-Saharan Africa,1987,44.267
Seychelles,SYC,Sub-Saharan Africa,1987,68.23658536585366
Cote d'Ivoire,CIV,Sub-Saharan Africa,1987,53.118
Ghana,GHA,Sub-Saharan Africa,1987,53.818
Burundi,BDI,Sub-Saharan Africa,1987,47.066
Mali,MLI,Sub-Saharan Africa,1988,45.72
South Africa,ZAF,Sub-Saharan Africa,1988,62.902
Malawi,MWI,Sub-Saharan Africa,1988,43.569
Tanzania,TZA,Sub-Saharan Africa,1988,52.224
Liberia,LBR,Sub-Saharan Africa,1988,44.065
Seychelles,SYC,Sub-Saharan Africa,1988,68.70243902439024
Cote d'Ivoire,CIV,Sub-Saharan Africa,1988,53.062
Ghana,GHA,Sub-Saharan Africa,1988,54.396
Burundi,BDI,Sub-Saharan Africa,1988,42.889
Mali,MLI,Sub-Saharan Africa,1989,46.237
South Africa,ZAF,Sub-Saharan Africa,1989,63.017
Malawi,MWI,Sub-Saharan Africa,1989,43.515
Tanzania,TZA,Sub-Saharan Africa,1989,52.09
Liberia,LBR,Sub-Saharan Africa,1989,43.863
Seychelles,SYC,Sub-Saharan Africa,1989,67.97073170731709
Cote d'Ivoire,CIV,Sub-Saharan Africa,1989,52.955
Ghana,GHA,Sub-Saharan Africa,1989,54.936
Burundi,BDI,Sub-Saharan Africa,1989,45.745
Mali,MLI,Sub-Saharan Africa,1990,46.541
South Africa,ZAF,Sub-Saharan Africa,1990,62.942
Malawi,MWI,Sub-Saharan Africa,1990,43.575
Tanzania,TZA,Sub-Saharan Africa,1990,51.985
Liberia,LBR,Sub-Saharan Africa,1990,37.644
Seychelles,SYC,Sub-Saharan Africa,1990,68.10731707317073
Cote d'Ivoire,CIV,Sub-Saharan Africa,1990,52.796
Ghana,GHA,Sub-Saharan Africa,1990,55.395
Burundi,BDI,Sub-Saharan Africa,1990,45.184
Mali,MLI,Sub-Saharan Africa,1991,46.889
South Africa,ZAF,Sub-Saharan Africa,1991,62.983
Malawi,MWI,Sub-Saharan Africa,1991,43.54
Tanzania,TZA,Sub-Saharan Africa,1991,51.837
Liberia,LBR,Sub-Saharan Africa,1991,43.575
Seychelles,SYC,Sub-Saharan Africa,1991,70.71219512195123
Cote d'Ivoire,CIV,Sub-Saharan Africa,1991,52.621
Ghana,GHA,Sub-Saharan Africa,1991,55.722
Burundi,BDI,Sub-Saharan Africa,1991,44.66
Mali,MLI,Sub-Saharan Africa,1992,47.238
South Africa,ZAF,Sub-Saharan Africa,1992,62.839
Malawi,MWI,Sub-Saharan Africa,1992,43.636
Tanzania,TZA,Sub-Saharan Africa,1992,51.432
